content_id,views
22718,2
22720,15
22723,55
22724,2
22726,1
22730,52
22731,1
22735,1
22736,59
22737,51
22738,3
22740,4
22744,2
22746,1
22747,1
22751,1
22752,1
22755,3
22757,1
22763,2
22764,3
22767,6
22768,2
22769,4
22771,2
22773,1
22774,1
22775,9
22778,1
22779,5
22780,1
22781,2
22785,3
22786,2
22787,1
22788,2
22789,1
22790,1
22792,2
22793,1
22794,11
22799,3
22800,1
22802,1
22803,12
22804,8
22806,11
22807,3
22808,10
22810,1
22817,1
22819,1
22820,12
22825,1
22826,3
22828,3
22832,1
22833,8
22834,1
22835,8
22839,2
22842,1
22843,1
22844,1
22845,1
22849,2
22850,2
22852,3
22854,1
22855,1
22857,3
22860,2
22863,3
22865,1
22866,6
22867,1
22868,1
22873,2
22875,6
22876,3
22881,2
22883,2
22884,2
22886,1
22887,1
22890,1
22891,2
22894,12
22897,2
22898,1
22899,1
22900,2
22901,6
22904,1
22905,2
22906,12
22907,1
22909,51
22910,1
22911,1
22912,54
22915,2
22916,3
22917,8
22919,7
22920,58
22922,52
22926,2
22927,1
22929,1
22930,1
22931,3
22934,1
22937,1
22940,1
22941,1
22942,4
22943,1
22945,2
22948,1
22949,1
22952,2
22957,1
22960,21
22980,1
22988,1
22989,7
23008,1
23014,5
23032,2
23042,1
23045,1
23049,15
23051,10
23052,10
23053,2
23055,1
23056,1
23057,4
23058,1
23061,1
23062,2
23066,1
23067,8
23068,2
23070,1
23072,2
23073,13
23074,6
23078,1
23079,4
23081,4
23082,1
23084,1
23090,1
23091,1
23092,2
23093,1
23094,1
23095,4
23096,59
23100,1
23101,51
23103,1
23112,52
23113,1
23114,57
23116,2
23119,1
23120,3
23122,1
23123,2
23124,1
23125,1
23126,1
23130,1
23136,1
23137,1
23138,1
23140,1
23142,21
23148,1
23151,1
23153,2
23154,1
23157,11
23158,1
23160,1
23163,1
23165,1
23168,3
23169,2
23171,1
23175,2
23177,2
23178,2
23182,1
23184,1
23189,1
23190,18
23191,1
23193,1
23194,1
23195,3
23198,2
23199,1
23200,1
23206,1
23207,2
23210,11
23211,1
23215,7
23216,1
23217,6
23218,6
23219,1
23220,7
23221,5
23223,3
23226,5
23227,1
23228,2
23229,2
23232,6
23234,2
23235,13
23237,12
23238,21
23242,1
23243,14
23245,13
23246,1
23247,3
23248,11
23249,1
23251,1
23253,12
23254,5
23259,1
23260,2
23261,65
23262,1
23265,12
23266,1
23267,7
23269,51
23270,60
23271,2
23272,3
23273,53
23275,1
23276,1
23277,1
23279,1
23280,6
23282,2
23283,4
23284,4
23285,1
23288,3
23289,1
23290,1
23297,1
23300,2
23306,1
23307,3
23311,1
23313,1
23315,1
23316,1
23319,2
23322,1
23323,1
23325,1
23327,12
23328,1
23329,1
23330,1
23332,1
23333,1
23339,1
23340,1
23344,1
23345,1
23346,1
23347,1
23353,1
23356,1
23358,1
23359,1
23361,7
23362,1
23363,8
23364,1
23368,1
23369,1382
23371,11
23373,1
23374,7
23375,1
23377,3
23378,1
23379,2
23380,16
23381,19
23383,14
23384,1
23385,12
23388,8
23389,9
23390,5
23391,1
23392,15
23393,2
23394,5
23396,5
23399,1
23400,1
23406,6
23408,4
23410,6
23413,1
23414,2
23416,5
23419,1
23422,1
23423,1
23425,2
23428,1
23429,1
23433,2
23436,1
23437,7
23440,10
23441,1
23444,1376
23448,11
23450,11
23452,1
23455,3
23456,2
23458,14
23459,12
23460,19
23461,13
23462,14
23464,3
23465,2
23466,1
23467,2
23468,4
23469,29
23474,1
23476,11
23477,1
23478,2
23479,6
23480,13
23483,1
23485,18
23486,15
23488,4
23489,7
23491,13
23493,18
23494,8
23495,1
23496,18
23499,12
23500,8
23501,10
23502,2
23508,16
23511,5
23513,1
23515,1
23516,1355
23517,7
23518,1
23519,9
23520,2
23521,1
23522,2
23524,3
23525,2
23526,3
23527,1
23528,5
23530,1
23531,3
23532,1
23535,5
23537,1439
23539,4
23540,1
23542,2
23543,1
23544,1389
23545,1
23547,15
23548,3
23549,1
23550,1
23552,3
23553,18
23557,7
23558,5
23560,3
23562,1451
23564,7
23566,18
23569,12
23571,10
23573,2
23575,1426
23578,2
23582,1
23583,1
23586,16
23589,1
23590,1
23593,1
23594,2
23598,1
23600,1
23601,4
23603,1
23605,1
23606,1
23613,1
23620,3
23622,8
23623,1
23624,1
23625,1
23628,555
23629,3
23633,2
23636,1
23638,2
23643,1
23646,1
23649,2
23650,1
23651,1
23656,1
23659,1
23660,2
23662,11
23663,1
23665,1
23666,1
23667,2
23679,3
23681,1
23682,1
23685,8
23687,721
23688,3
23691,5
23692,146
23693,1
23694,3
23696,1
23700,2
23701,1
23704,3
23705,5
23708,2
23710,1
23711,2
23712,2
23714,2
23716,1
23718,161
23719,514
23720,3
23722,1
23725,4
23728,1
23730,1
23733,1
23735,2
23741,4
23742,1
23745,2
23747,15
23751,1
23753,16813
23757,1
23760,2
23763,1
23764,2
23765,529
23766,1
23768,515
23769,2
23770,556
23771,1
23772,2
23774,2
23776,3
23778,2
23780,1
23783,2
23784,1
23785,1
23786,1
23787,1
23789,1
23790,1
23791,1
23795,1
23796,1
23799,1
23801,1
23804,1
23805,3
23807,1
23808,1
23810,1
23812,11
23824,1
23827,1
23830,1
23831,1
23832,1
23835,1
23837,2
23844,1
23846,1
23849,63
23850,1
23852,1
23856,4
23857,2
23865,56
23866,1
23871,51
23872,3
23875,67
23877,1
23879,462
23880,726
23881,1
23889,1
23890,1
23892,592
23893,141
23894,1
23897,2
23899,179
23903,1
23905,1
23909,1
23910,2
23911,493
23912,1
23913,1
23914,1
23915,1
23918,1
23919,1
23922,1
23924,1
23928,1
23929,1
23930,4
23931,1
23935,1
23940,1
23945,1
23947,1
23953,1408
23954,2
23956,3
23957,4
23958,1
23959,3
23960,2
23961,1
23963,482
23964,539
23966,1
23968,6
23969,1
23970,4
23971,527
23972,2
23974,1
23979,13
23980,1
23981,1
23985,1
23987,58
23988,1
23991,2
23996,1
23998,42
24001,63
24004,57
24006,462
24007,1
24018,2
24019,3
24022,8208
24024,476
24025,1
24035,8358
24037,1
24038,1
24044,471
24053,2
24054,2
24058,1
24060,2
24069,2
24073,520
24074,139
24075,1
24076,706
24079,463
24080,2
24082,1
24085,153
24088,1
24090,1
24092,1
24093,6
24096,1
24104,2
24107,457
24110,2
24111,4
24114,3
24118,2
24122,1
24125,2
24127,2
24129,12
24131,1382
24133,1
24134,3
24137,517
24138,1
24139,13
24140,15
24141,5
24142,1
24144,532
24145,499
24146,2
24147,2
24148,3
24152,1
24154,1
24155,51
24158,1
24159,1
24162,2
24163,3
24164,59
24165,4
24171,1
24173,1
24176,10
24178,1
24181,2
24187,453
24188,1
24189,1
24190,1
24191,1
24192,59
24193,1
24194,53
24196,1
24200,2
24203,2
24204,1
24205,1
24222,1
24223,14
24225,1
24227,1
24230,1
24231,447
24240,1
24241,1
24249,3
24252,4
24254,6
24260,1
24263,1
24269,1
24271,11
24273,2
24274,1
24275,3
24276,1
24277,12
24279,1
24281,462
24285,1
24287,1
24296,1
24297,3
24298,2
24299,1
24300,1
24302,1
24303,1
24304,1
24306,1
24308,2
24309,4
24310,1
24311,9
24312,4
24316,161
24318,2
24319,150
24321,3
24322,471
24323,5
24324,5
24328,707
24329,1
24333,1
24334,547
24335,1
24336,2
24337,1
24338,2
24339,5
24347,1
24352,1
24359,438
24365,1
24366,10
24371,1404
24372,1
24374,16
24375,2
24376,3
24377,533
24378,505
24382,2
24383,2
24384,492
24386,4
24387,3
24388,12
24389,1
24390,2
24393,53
24396,55
24403,1
24405,2
24406,1
24408,1
24413,47
24416,1
24417,1
24419,1
24421,1
24426,41
24430,3
24433,1
24434,17
24437,1
24438,3
24441,1
24442,7
24444,8
24445,3
24447,4
24448,3
24450,1
24454,2
24455,2
24456,1
24459,7
24461,1
24462,1
24467,1
24468,1
24472,4
24473,1
24474,1
24475,1
24478,1
24481,1
24483,1
24484,2
24485,19
24486,181
24488,13
24489,704
24493,1
24494,4
24497,175
24498,1
24501,2
24504,552
24505,2
24509,2
24510,1
24511,3
24516,1
24518,1
24522,1
24525,1
24526,1
24531,2
24535,1
24536,2
24538,2
24540,3
24541,16886
24542,4
24544,1378
24545,1
24546,1
24549,3
24550,1
24552,533
24553,1
24554,1
24555,561
24556,2
24557,1
24558,8
24560,3
24563,521
24564,1
24565,2
24567,2
24569,1
24571,50
24577,2
24579,1
24580,1
24581,58
24583,1
24585,3
24586,2
24587,1
24588,2
24589,18
24591,1
24592,3
24593,1
24595,1
24596,62
24597,1
24598,55
24599,1
24600,1
24602,3
24607,1
24608,1
24609,9
24611,1
24612,1
24614,7
24616,1
24618,12
24619,1
24620,1
24621,3
24623,1
24625,9
24631,2
24634,6
24635,1
24637,4
24639,1
24641,1
24642,1
24643,14
24647,2
24652,4
24653,1
24656,1
24660,1
24661,2
24665,1
24666,3
24669,1
24670,2
24672,2
24674,2
24675,2
24676,9
24678,1
24680,1
24681,1
24683,2
24685,1
24686,1
24689,2
24690,5
24694,567
24696,154
24697,682
24698,1
24699,147
24700,1
24702,1
24705,1
24706,18
24708,1
24712,1
24716,1
24717,1
24722,1
24724,1
24725,1
24727,8
24728,7
24730,1383
24736,8
24737,8
24739,1
24741,3
24743,1
24744,5
24746,2
24748,1
24749,3
24750,4
24751,2
24753,1
24760,1
24763,1
24764,3
24765,1
24767,3
24768,53
24769,54
24770,3
24772,52
24775,11
24776,53
24779,2
24781,1
24782,5
24788,1
24790,1
24791,1
24799,2
24800,2
24804,2
24806,5
24808,2
24811,2
24814,1
24815,3
24817,2
24818,1
24821,1
24823,2
24826,1
24829,160
24831,1
24833,560
24834,746
24835,1
24836,1
24837,1
24838,144
24839,1
24840,1
24841,2
24843,4
24844,1
24859,1
24863,1
24870,1
24871,2
24873,2
24881,1
24886,5
24891,1
24893,1
24898,1
24902,1
24904,12
24906,1
24908,1
24911,5
24912,11
24915,1
24917,18
24920,1
24921,1
24927,1
24930,1
24938,6
24939,5
24942,9
24949,1
24953,2
24954,1
24958,2
24960,1
24967,2
24968,2
24969,2
24970,56
24973,1
24974,53
24977,1
24980,1
24982,63
24987,1
24988,1
24989,1
24990,1
24993,462
24997,1
24998,1
24999,13
25001,1
25003,53
25007,1
25009,4
25010,4
25014,1
25016,1
25017,2
25024,1
25026,643
25027,459
25029,1
25039,5
25040,2
25041,68
25042,474
25043,1
25044,54
25046,54
25047,1
25048,1
25049,1
25050,1
25051,4
25052,1
25053,1
25056,1
25059,1
25060,3
25061,7
25062,1
25063,3
25064,55
25066,1
25070,1
25071,1
25072,6
25073,2
25074,2
25075,160
25077,1
25081,477
25084,574
25086,174
25088,1
25091,15
25092,1
25093,671
25094,13
25097,5
25100,1
25102,8
25103,3
25104,2
25105,1
25106,1
25107,4
25110,10
25111,1
25113,1
25115,1
25116,1
25126,2
25127,1
25132,5
25133,619
25135,1
25138,11
25141,1
25142,473
25143,2
25144,12
25145,1
25147,3
25148,1
25149,1
25150,1
25151,3
25153,609
25154,4
25156,17
25157,660
25158,1
25159,637
25160,1
25161,3
25162,605
25164,2
25165,4
25169,203
25170,1
25172,1
25173,1
25174,4
25175,2
25176,19
25177,1
25178,1
25179,3
25180,1
25181,5
25183,1
25186,1
25187,1
25188,1
25189,4
25190,1
25191,2
25192,2
25194,1
25195,5
25198,2
25199,2
25201,6
25202,3
25203,2
25204,1
25206,1
25207,1
25208,1
25209,5
25210,1
25211,2
25213,10
25214,8
25215,6
25216,1
25218,2
25222,2
25223,1
25224,43
25225,62
25229,1
25230,1
25235,1
25237,1
25238,1
25239,1
25241,2
25243,443
25248,46
25250,8
25251,54
25252,1
25255,2
25256,7
25258,12
25260,2
25261,15
25262,1
25266,1
25270,3
25273,1
25277,2
25278,2
25283,1
25286,442
25289,1
25291,19
25292,2
25293,3
25297,10
25298,18
25299,7
25302,1
25304,2
25306,7
25309,1
25310,3
25318,1
25319,2
25321,7
25323,1
25324,2
25329,1
25331,1
25334,500
25335,1
25338,1
25342,3
25345,3
25346,1
25348,1
25349,563
25350,175
25351,2
25355,1
25356,1
25357,483
25360,1
25361,2
25363,12
25365,1
25367,694
25369,1
25371,1
25373,1
25374,1
25375,1
25376,1
25377,6
25378,1
25380,148
25381,4
25382,3
25383,6
25386,2
25388,1
25391,2
25392,5
25393,1
25394,2
25396,614
25397,4
25398,663
25399,2
25400,1
25401,1
25402,4
25404,4
25405,1
25406,2
25409,1
25411,1
25413,13
25415,2
25417,1
25420,451
25421,1
25424,1
25427,1
25428,1
25431,623
25432,660
25433,666
25435,5
25437,645
25442,6
25444,1
25445,14
25447,2
25448,1
25449,1
25450,5
25451,1
25452,216
25454,5
25455,3
25456,4
25457,14
25458,1
25461,2
25462,1
25463,1
25464,2
25467,2
25468,12
25470,3
25472,3
25473,2
25474,3
25475,4
25477,1
25480,4
25481,1
25482,708
25484,2
25485,2
25486,3
25488,2
25489,1
25490,1
25492,4
25493,1
25494,2
25495,2
25498,1
25499,43
25502,1
25503,4
25504,1
25506,1
25508,4
25510,2
25511,1
25512,50
25515,2
25516,4
25517,459
25521,1
25522,2
25524,1
25529,2
25531,2
25532,21
25536,1
25538,1
25539,1
25540,1
25542,50
25544,66
25546,14
25551,13
25552,1
25553,3
25558,641
25561,4
25562,6
25565,1
25567,2
25569,1
25571,3
25572,3
25573,1
25574,5
25576,1
25581,4
25582,4
25583,3
25585,457
25587,3
25590,1
25593,2
25596,1
25598,3
25600,490
25603,2
25605,1
25609,1
25610,1
25612,1
25623,1
25624,1
25626,1
25628,1
25633,1
25637,1
25643,149
25644,3
25648,1
25650,654
25651,1
25652,3
25654,142
25655,1
25657,1
25659,2
25660,1
25662,2
25665,2
25666,569
25667,3
25668,668
25669,1
25670,7
25672,610
25675,6
25678,4
25681,503
25684,1
25688,4
25690,1
25691,2
25693,1
25694,635
25696,2
25697,1
25700,2
25701,1
25702,2
25703,1
25704,1
25708,1
25710,3
25712,654
25716,4
25718,2
25719,476
25722,1
25727,15
25729,673
25731,19
25734,16
25735,1
25736,1
25739,3
25740,4
25741,1
25743,1
25744,5
25745,1
25748,7
25751,2
25752,1
25753,2
25754,7
25756,1
25759,8
25760,2
25761,3
25762,6
25763,4
25764,3
25765,3
25766,5
25767,1
25769,3
25770,2
25772,1
25773,2
25774,2
25775,1
25776,1
25778,2
25780,1
25781,2
25782,3
25783,2
25784,2
25786,1
25788,2
25789,8
25790,6
25791,1
25792,214
25793,1
25794,2
25795,4
25796,3
25797,2
25799,1
25800,1
25801,2
25802,2
25803,2
25806,1
25808,59
25809,3
25810,1
25811,1
25812,6
25814,1
25815,1
25816,2
25818,5
25819,46
25821,1
25822,2
25824,7
25825,1
25830,2
25831,49
25832,6
25834,1
25835,1
25836,2
25838,478
25840,4
25842,2
25850,1
25852,1
25854,1
25855,5
25856,1
25860,1
25863,2
25865,1
25866,69
25870,5
25871,1
25872,3
25873,547
25874,2
25877,2
25878,1
25882,1
25883,1
25884,1
25885,1
25886,1
25888,13
25892,3
25893,1
25895,1
25896,1
25897,1
25898,1
25901,3
25903,2
25904,2
25905,1
25907,2
25910,10
25913,1
25914,2
25917,3
25918,1
25919,459
25924,1
25926,13
25927,1
25928,1
25929,3
25931,2
25933,1
25936,4
25937,1
25942,1
25943,2
25944,1
25945,1
25947,3
25950,3
25951,2
25952,426
25954,2
25956,1
25957,1
25958,1
25961,1
25963,3
25964,1
25965,1
25966,6
25967,1
25970,2
25972,1
25976,1
25977,2
25982,1
25983,1
25986,144
25992,1
25993,1
25994,142
25995,1
25997,3
25998,1
25999,1
26001,431
26002,3
26005,1
26006,2
26007,3
26009,1
26010,1
26011,3
26013,1
26014,3
26016,3
26017,1
26019,16
26020,4
26021,1
26023,1
26024,2
26028,2
26029,566
26030,1
26037,694
26038,3
26039,3
26040,2
26044,4
26045,2
26046,1
26050,1
26051,2
26052,1
26053,13
26055,3
26056,2
26057,6
26058,1
26062,633
26066,454
26068,3
26071,1
26075,1
26076,5
26077,1
26078,2
26079,1
26080,1
26082,1
26084,3
26088,1
26089,1
26090,1
26093,2
26095,1
26096,1
26098,2
26099,6
26100,629
26102,1
26103,643
26104,6
26105,2
26107,2
26108,1
26110,2
26112,1
26113,14
26114,11
26115,2
26117,6
26118,1
26119,3
26122,2
26123,5
26124,1
26125,2
26126,10
26127,1
26128,1
26129,2
26130,1
26131,3
26132,4
26133,10
26134,1
26135,1
26136,1
26137,5
26138,4
26139,644
26140,2
26141,239
26143,2
26144,1
26146,692
26147,1
26148,6
26150,1
26151,18
26152,1
26153,4
26154,1
26155,2
26156,2
26158,620
26159,1
26161,3
26163,4
26165,15
26166,4
26167,3
26168,7
26170,4
26173,638
26174,3
26177,7
26180,1
26181,1
26184,1
26186,1
26187,48
26189,1
26191,1
26192,1
26195,2
26197,4
26199,1
26200,1
26201,1
26203,1
26204,1
26207,1
26209,569
26211,1
26213,1
26215,9
26218,1
26220,1
26223,2
26224,55
26225,2
26226,3
26229,2
26235,1
26238,1
26242,6
26244,1
26245,3
26246,470
26247,65
26248,11
26249,1
26251,4
26254,1
26256,54
26257,1
26259,3
26261,1
26263,6
26264,1
26265,1
26266,1
26272,2
26277,3
26278,1
26279,3
26280,1
26281,1
26284,1
26285,4
26287,461
26289,2
26290,2
26291,1
26292,2
26295,1
26297,2
26304,1
26310,466
26312,1
26315,8
26316,5
26317,1
26319,6
26321,3
26330,5
26331,3
26332,1
26333,1
26337,2
26338,1
26344,1
26345,1
26347,472
